iTOW,tAcc,galTow,fGalTow,galWno,leapS,galTowValid,galWnoValid,leapSValid
440259000,9,440259,202273,1377,18,True,True,True
440269000,8,440269,206408,1377,18,True,True,True
440279000,8,440279,210544,1377,18,True,True,True
440289000,9,440289,214679,1377,18,True,True,True
440299000,9,440299,218812,1377,18,True,True,True
440309000,9,440309,222945,1377,18,True,True,True
440319000,9,440319,227079,1377,18,True,True,True
440329000,8,440329,231213,1377,18,True,True,True
440339000,8,440339,235346,1377,18,True,True,True
440349000,8,440349,239479,1377,18,True,True,True
440359000,8,440359,243613,1377,18,True,True,True
440369000,8,440369,247747,1377,18,True,True,True
440379000,8,440379,251881,1377,18,True,True,True
440389000,8,440389,256014,1377,18,True,True,True
440399000,8,440399,260145,1377,18,True,True,True
440409000,8,440409,264276,1377,18,True,True,True
440419000,8,440419,268407,1377,18,True,True,True
440429000,9,440429,272537,1377,18,True,True,True
440439000,9,440439,276669,1377,18,True,True,True
440449000,8,440449,280801,1377,18,True,True,True
440459000,8,440459,284933,1377,18,True,True,True
440469000,9,440469,289066,1377,18,True,True,True
440479000,9,440479,293197,1377,18,True,True,True
440489000,9,440489,297328,1377,18,True,True,True
440499000,9,440499,301459,1377,18,True,True,True
440509000,9,440509,305589,1377,18,True,True,True
440519000,10,440519,309719,1377,18,True,True,True
440529000,10,440529,313850,1377,18,True,True,True
440539000,10,440539,317977,1377,18,True,True,True
440549000,9,440549,322104,1377,18,True,True,True
440559000,9,440559,326233,1377,18,True,True,True
440569000,9,440569,330362,1377,18,True,True,True
440579000,9,440579,334489,1377,18,True,True,True
440589000,9,440589,338617,1377,18,True,True,True
440599000,9,440599,342745,1377,18,True,True,True
440609000,9,440609,346872,1377,18,True,True,True
440619000,9,440619,351000,1377,18,True,True,True
440629000,10,440629,355129,1377,18,True,True,True
440639000,10,440639,359258,1377,18,True,True,True
440649000,10,440649,363386,1377,18,True,True,True
440659000,10,440659,367516,1377,18,True,True,True
440669000,11,440669,371646,1377,18,True,True,True
440679000,11,440679,375776,1377,18,True,True,True
440689000,12,440689,379906,1377,18,True,True,True
440699000,12,440699,384035,1377,18,True,True,True
440709000,12,440709,388164,1377,18,True,True,True
440719000,12,440719,392293,1377,18,True,True,True
440729000,13,440729,396420,1377,18,True,True,True
440739000,13,440739,400549,1377,18,True,True,True
440749000,13,440749,404678,1377,18,True,True,True
440759000,13,440759,408807,1377,18,True,True,True
440769000,13,440769,412935,1377,18,True,True,True
440779000,12,440779,417063,1377,18,True,True,True
440789000,12,440789,421192,1377,18,True,True,True
440799000,12,440799,425320,1377,18,True,True,True
440809000,12,440809,429446,1377,18,True,True,True
440819000,12,440819,433574,1377,18,True,True,True
440829000,12,440829,437702,1377,18,True,True,True
440839000,12,440839,441830,1377,18,True,True,True
440849000,12,440849,445959,1377,18,True,True,True
440859000,12,440859,450087,1377,18,True,True,True
440869000,12,440869,454216,1377,18,True,True,True
440879000,12,440879,458346,1377,18,True,True,True
440889000,12,440889,462477,1377,18,True,True,True
440899000,12,440899,466606,1377,18,True,True,True
440909000,12,440909,470736,1377,18,True,True,True
440919000,12,440919,474865,1377,18,True,True,True
440929000,11,440929,478994,1377,18,True,True,True
440939000,11,440939,483121,1377,18,True,True,True
440949000,10,440949,487246,1377,18,True,True,True
440959000,10,440959,491371,1377,18,True,True,True
440969000,10,440969,495498,1377,18,True,True,True
440979000,10,440979,499626,1377,18,True,True,True
440989000,10,440989,-496245,1377,18,True,True,True
440999000,10,440999,-492117,1377,18,True,True,True
441009000,10,441009,-487992,1377,18,True,True,True
441019000,10,441019,-483867,1377,18,True,True,True
441029000,10,441029,-479742,1377,18,True,True,True
441039000,11,441039,-475619,1377,18,True,True,True
441049000,11,441049,-471494,1377,18,True,True,True
441059000,11,441059,-467369,1377,18,True,True,True
441069000,11,441069,-463243,1377,18,True,True,True
441079000,11,441079,-459116,1377,18,True,True,True
441089000,11,441089,-454991,1377,18,True,True,True
441099000,11,441099,-450866,1377,18,True,True,True
441109000,11,441109,-446742,1377,18,True,True,True
441119000,10,441119,-442620,1377,18,True,True,True
441129000,9,441129,-438497,1377,18,True,True,True
441139000,9,441139,-434376,1377,18,True,True,True
441149000,9,441149,-430254,1377,18,True,True,True
441159000,9,441159,-426132,1377,18,True,True,True
441169000,9,441169,-422008,1377,18,True,True,True
441179000,9,441179,-417883,1377,18,True,True,True
441189000,9,441189,-413758,1377,18,True,True,True
441199000,10,441199,-409634,1377,18,True,True,True
441209000,9,441209,-405509,1377,18,True,True,True
441219000,9,441219,-401385,1377,18,True,True,True
441229000,9,441229,-397261,1377,18,True,True,True
441239000,9,441239,-393138,1377,18,True,True,True
441249000,9,441249,-389015,1377,18,True,True,True
441259000,9,441259,-384894,1377,18,True,True,True
441269000,9,441269,-380772,1377,18,True,True,True
441279000,9,441279,-376650,1377,18,True,True,True
441289000,9,441289,-372529,1377,18,True,True,True
441299000,9,441299,-368409,1377,18,True,True,True
441309000,9,441309,-364286,1377,18,True,True,True
441319000,8,441319,-360156,1377,18,True,True,True
441329000,8,441329,-356032,1377,18,True,True,True
441339000,9,441339,-351911,1377,18,True,True,True
441349000,9,441349,-347793,1377,18,True,True,True
441359000,9,441359,-343675,1377,18,True,True,True
441369000,10,441369,-339556,1377,18,True,True,True
441379000,10,441379,-335435,1377,18,True,True,True
441389000,10,441389,-331315,1377,18,True,True,True
441399000,10,441399,-327196,1377,18,True,True,True
441409000,10,441409,-323078,1377,18,True,True,True
441419000,10,441419,-318963,1377,18,True,True,True
441429000,10,441429,-314847,1377,18,True,True,True
441439000,11,441439,-310731,1377,18,True,True,True
441449000,11,441449,-306613,1377,18,True,True,True
441459000,11,441459,-302496,1377,18,True,True,True
441469000,11,441469,-298379,1377,18,True,True,True
441479000,10,441479,-294262,1377,18,True,True,True
441489000,10,441489,-290145,1377,18,True,True,True
441499000,10,441499,-286030,1377,18,True,True,True
441509000,10,441509,-281915,1377,18,True,True,True
441519000,10,441519,-277801,1377,18,True,True,True
441529000,10,441529,-273686,1377,18,True,True,True
441539000,11,441539,-269570,1377,18,True,True,True
441549000,11,441549,-265451,1377,18,True,True,True
441559000,11,441559,-261335,1377,18,True,True,True
441569000,11,441569,-257218,1377,18,True,True,True
441579000,11,441579,-253102,1377,18,True,True,True
441589000,11,441589,-248984,1377,18,True,True,True
441599000,11,441599,-244866,1377,18,True,True,True
441609000,11,441609,-240749,1377,18,True,True,True
441619000,10,441619,-236632,1377,18,True,True,True
441629000,9,441629,-232515,1377,18,True,True,True
441639000,9,441639,-228398,1377,18,True,True,True
441649000,9,441649,-224280,1377,18,True,True,True
441659000,9,441659,-220162,1377,18,True,True,True
441669000,9,441669,-216041,1377,18,True,True,True
441679000,8,441679,-211918,1377,18,True,True,True
441689000,8,441689,-207799,1377,18,True,True,True
441699000,8,441699,-203681,1377,18,True,True,True
441709000,8,441709,-199564,1377,18,True,True,True
441719000,8,441719,-195448,1377,18,True,True,True
441729000,8,441729,-191334,1377,18,True,True,True
441739000,8,441739,-187219,1377,18,True,True,True
441749000,7,441749,-183104,1377,18,True,True,True
441759000,7,441759,-178987,1377,18,True,True,True
441769000,8,441769,-174870,1377,18,True,True,True
441779000,8,441779,-170753,1377,18,True,True,True
441789000,8,441789,-166637,1377,18,True,True,True
441799000,8,441799,-162523,1377,18,True,True,True
441809000,7,441809,-158407,1377,18,True,True,True
441819000,7,441819,-154293,1377,18,True,True,True
441829000,7,441829,-150177,1377,18,True,True,True
441839000,8,441839,-146060,1377,18,True,True,True
441849000,8,441849,-141944,1377,18,True,True,True
441859000,8,441859,-137828,1377,18,True,True,True
441869000,7,441869,-133714,1377,18,True,True,True
441879000,8,441879,-129598,1377,18,True,True,True
441889000,8,441889,-125482,1377,18,True,True,True
441899000,8,441899,-121366,1377,18,True,True,True
441909000,8,441909,-117249,1377,18,True,True,True
441919000,8,441919,-113132,1377,18,True,True,True
441929000,8,441929,-109017,1377,18,True,True,True
441939000,8,441939,-104904,1377,18,True,True,True
441949000,8,441949,-100789,1377,18,True,True,True
441959000,8,441959,-96673,1377,18,True,True,True
441969000,8,441969,-92558,1377,18,True,True,True
441979000,7,441979,-88444,1377,18,True,True,True
441989000,7,441989,-84331,1377,18,True,True,True
441999000,7,441999,-80219,1377,18,True,True,True
442009000,7,442009,-76105,1377,18,True,True,True
442019000,7,442019,-71991,1377,18,True,True,True
442029000,7,442029,-67879,1377,18,True,True,True
442039000,8,442039,-63770,1377,18,True,True,True
442049000,8,442049,-59659,1377,18,True,True,True
442059000,8,442059,-55549,1377,18,True,True,True
442069000,8,442069,-51439,1377,18,True,True,True
442079000,8,442079,-47329,1377,18,True,True,True
442089000,8,442089,-43220,1377,18,True,True,True
442099000,8,442099,-39110,1377,18,True,True,True
442109000,8,442109,-34999,1377,18,True,True,True
442119000,8,442119,-30887,1377,18,True,True,True
442129000,8,442129,-26772,1377,18,True,True,True
442139000,8,442139,-22658,1377,18,True,True,True
442149000,8,442149,-18544,1377,18,True,True,True
442159000,8,442159,-14430,1377,18,True,True,True
442169000,8,442169,-10317,1377,18,True,True,True
442179000,8,442179,-6205,1377,18,True,True,True
442189000,8,442189,-2095,1377,18,True,True,True
442199000,8,442199,2017,1377,18,True,True,True
442209000,8,442209,6128,1377,18,True,True,True
442219000,8,442219,10238,1377,18,True,True,True
442229000,8,442229,14347,1377,18,True,True,True
442239000,7,442239,18459,1377,18,True,True,True
442249000,7,442249,22570,1377,18,True,True,True
442259000,7,442259,26684,1377,18,True,True,True
442269000,7,442269,30797,1377,18,True,True,True
442279000,7,442279,34910,1377,18,True,True,True
442289000,7,442289,39021,1377,18,True,True,True
442299000,7,442299,43132,1377,18,True,True,True
442309000,7,442309,47244,1377,18,True,True,True
442319000,8,442319,51355,1377,18,True,True,True
442329000,7,442329,55468,1377,18,True,True,True
442339000,8,442339,59580,1377,18,True,True,True
442349000,8,442349,63689,1377,18,True,True,True
442359000,8,442359,67800,1377,18,True,True,True
442369000,8,442369,71908,1377,18,True,True,True
442379000,8,442379,76013,1377,18,True,True,True
442389000,8,442389,80121,1377,18,True,True,True
442399000,8,442399,84228,1377,18,True,True,True
442409000,8,442409,88334,1377,18,True,True,True
442419000,8,442419,92441,1377,18,True,True,True
442429000,8,442429,96549,1377,18,True,True,True
442439000,8,442439,100658,1377,18,True,True,True
442449000,8,442449,104766,1377,18,True,True,True
442459000,8,442459,108876,1377,18,True,True,True
442469000,8,442469,112986,1377,18,True,True,True
442479000,8,442479,117095,1377,18,True,True,True
442489000,7,442489,121203,1377,18,True,True,True
442499000,8,442499,125314,1377,18,True,True,True
442509000,8,442509,129426,1377,18,True,True,True
442519000,8,442519,133536,1377,18,True,True,True
442529000,8,442529,137645,1377,18,True,True,True
442539000,8,442539,141754,1377,18,True,True,True
442549000,8,442549,145865,1377,18,True,True,True
442559000,8,442559,149974,1377,18,True,True,True
442569000,8,442569,154084,1377,18,True,True,True
442579000,8,442579,158189,1377,18,True,True,True
442589000,7,442589,162296,1377,18,True,True,True
442599000,7,442599,166403,1377,18,True,True,True
442609000,7,442609,170510,1377,18,True,True,True
442619000,8,442619,174618,1377,18,True,True,True
442629000,7,442629,178726,1377,18,True,True,True
442639000,7,442639,182832,1377,18,True,True,True
442649000,7,442649,186938,1377,18,True,True,True
442659000,7,442659,191044,1377,18,True,True,True
442669000,7,442669,195151,1377,18,True,True,True
442679000,7,442679,199258,1377,18,True,True,True
442689000,8,442689,203366,1377,18,True,True,True
442699000,8,442699,207476,1377,18,True,True,True
442709000,8,442709,211584,1377,18,True,True,True
442719000,8,442719,215691,1377,18,True,True,True
442729000,8,442729,219800,1377,18,True,True,True
442739000,8,442739,223908,1377,18,True,True,True
442749000,8,442749,228017,1377,18,True,True,True
442759000,8,442759,232125,1377,18,True,True,True
442769000,8,442769,236233,1377,18,True,True,True
442779000,8,442779,240340,1377,18,True,True,True
442789000,7,442789,244447,1377,18,True,True,True
442799000,7,442799,248560,1377,18,True,True,True
442809000,7,442809,252668,1377,18,True,True,True
442819000,7,442819,256774,1377,18,True,True,True
442829000,7,442829,260880,1377,18,True,True,True
442839000,7,442839,264985,1377,18,True,True,True
442849000,7,442849,269090,1377,18,True,True,True
442859000,7,442859,273197,1377,18,True,True,True
442869000,7,442869,277301,1377,18,True,True,True
442879000,7,442879,281406,1377,18,True,True,True
442889000,7,442889,285512,1377,18,True,True,True
442899000,7,442899,289618,1377,18,True,True,True
442909000,7,442909,293724,1377,18,True,True,True
442919000,7,442919,297830,1377,18,True,True,True
442929000,7,442929,301937,1377,18,True,True,True
442939000,7,442939,306043,1377,18,True,True,True
442949000,7,442949,310149,1377,18,True,True,True
442959000,7,442959,314254,1377,18,True,True,True
442969000,7,442969,318359,1377,18,True,True,True
442979000,7,442979,322464,1377,18,True,True,True
442989000,7,442989,326568,1377,18,True,True,True
442999000,7,442999,330673,1377,18,True,True,True
443009000,8,443009,334777,1377,18,True,True,True
443019000,9,443019,338881,1377,18,True,True,True
443029000,9,443029,342987,1377,18,True,True,True
443039000,9,443039,347091,1377,18,True,True,True
443049000,9,443049,351196,1377,18,True,True,True
443059000,8,443059,355304,1377,18,True,True,True
443069000,7,443069,359408,1377,18,True,True,True
443079000,7,443079,363511,1377,18,True,True,True
443089000,7,443089,367613,1377,18,True,True,True
443099000,7,443099,371714,1377,18,True,True,True
443109000,7,443109,375816,1377,18,True,True,True
443119000,7,443119,379917,1377,18,True,True,True
443129000,7,443129,384017,1377,18,True,True,True
443139000,7,443139,388117,1377,18,True,True,True
443149000,7,443149,392217,1377,18,True,True,True
443159000,7,443159,396317,1377,18,True,True,True
443169000,7,443169,400418,1377,18,True,True,True
443179000,7,443179,404520,1377,18,True,True,True
443189000,7,443189,408621,1377,18,True,True,True
443199000,7,443199,412721,1377,18,True,True,True
443209000,7,443209,416822,1377,18,True,True,True
443219000,7,443219,420922,1377,18,True,True,True
443229000,7,443229,425023,1377,18,True,True,True
443239000,6,443239,429124,1377,18,True,True,True
443249000,6,443249,433224,1377,18,True,True,True
443259000,6,443259,437325,1377,18,True,True,True
443269000,6,443269,441426,1377,18,True,True,True
443279000,6,443279,445526,1377,18,True,True,True
443289000,6,443289,449628,1377,18,True,True,True
443299000,6,443299,453730,1377,18,True,True,True
443309000,6,443309,457832,1377,18,True,True,True
443319000,6,443319,461932,1377,18,True,True,True
443329000,6,443329,466031,1377,18,True,True,True
443339000,6,443339,470131,1377,18,True,True,True
443349000,6,443349,474229,1377,18,True,True,True
443359000,6,443359,478327,1377,18,True,True,True
443369000,6,443369,482425,1377,18,True,True,True
443379000,6,443379,486521,1377,18,True,True,True
443389000,6,443389,490619,1377,18,True,True,True
443399000,6,443399,494716,1377,18,True,True,True
443409000,6,443409,498812,1377,18,True,True,True
443419000,6,443419,-497091,1377,18,True,True,True
443429000,6,443429,-492994,1377,18,True,True,True
443439000,6,443439,-488898,1377,18,True,True,True
443449000,6,443449,-484801,1377,18,True,True,True
443459000,6,443459,-480705,1377,18,True,True,True
443469000,6,443469,-476608,1377,18,True,True,True
443479000,6,443479,-472510,1377,18,True,True,True
443489000,6,443489,-468413,1377,18,True,True,True
443499000,7,443499,-464316,1377,18,True,True,True
443509000,7,443509,-460219,1377,18,True,True,True
443519000,7,443519,-456120,1377,18,True,True,True
443529000,7,443529,-452020,1377,18,True,True,True
443539000,8,443539,-447921,1377,18,True,True,True
443549000,8,443549,-443822,1377,18,True,True,True
443559000,8,443559,-439724,1377,18,True,True,True
443569000,8,443569,-435626,1377,18,True,True,True
443579000,8,443579,-431530,1377,18,True,True,True
443589000,8,443589,-427435,1377,18,True,True,True
443599000,8,443599,-423342,1377,18,True,True,True
443609000,8,443609,-419248,1377,18,True,True,True
443619000,8,443619,-415155,1377,18,True,True,True
443629000,8,443629,-411064,1377,18,True,True,True
443639000,8,443639,-406972,1377,18,True,True,True
443649000,8,443649,-402880,1377,18,True,True,True
443659000,8,443659,-398788,1377,18,True,True,True
443669000,8,443669,-394697,1377,18,True,True,True
443679000,7,443679,-390613,1377,18,True,True,True
443689000,6,443689,-386525,1377,18,True,True,True
443699000,6,443699,-382436,1377,18,True,True,True
443709000,6,443709,-378347,1377,18,True,True,True
443719000,6,443719,-374258,1377,18,True,True,True
443729000,6,443729,-370168,1377,18,True,True,True
443739000,6,443739,-366076,1377,18,True,True,True
