iTOW,tAcc,galTow,fGalTow,galWno,leapS,galTowValid,galWnoValid,leapSValid
409929000,11,409929,149119,1377,18,True,True,True
409939000,11,409939,153668,1377,18,True,True,True
409949000,12,409949,158215,1377,18,True,True,True
409959000,12,409959,162763,1377,18,True,True,True
409969000,12,409969,167312,1377,18,True,True,True
409979000,12,409979,171860,1377,18,True,True,True
409989000,12,409989,176408,1377,18,True,True,True
409999000,12,409999,180957,1377,18,True,True,True
410009000,12,410009,185509,1377,18,True,True,True
410019000,12,410019,190060,1377,18,True,True,True
410029000,12,410029,194609,1377,18,True,True,True
410039000,12,410039,199156,1377,18,True,True,True
410049000,12,410049,203704,1377,18,True,True,True
410059000,12,410059,208252,1377,18,True,True,True
410069000,12,410069,212799,1377,18,True,True,True
410079000,12,410079,217346,1377,18,True,True,True
410089000,13,410089,221892,1377,18,True,True,True
410099000,13,410099,226439,1377,18,True,True,True
410109000,13,410109,230986,1377,18,True,True,True
410119000,12,410119,235533,1377,18,True,True,True
410129000,12,410129,240080,1377,18,True,True,True
410139000,12,410139,244627,1377,18,True,True,True
410149000,12,410149,249175,1377,18,True,True,True
410159000,12,410159,253721,1377,18,True,True,True
410169000,12,410169,258266,1377,18,True,True,True
410179000,12,410179,262811,1377,18,True,True,True
410189000,12,410189,267356,1377,18,True,True,True
410199000,12,410199,271902,1377,18,True,True,True
410209000,12,410209,276446,1377,18,True,True,True
410219000,12,410219,280989,1377,18,True,True,True
410229000,12,410229,285531,1377,18,True,True,True
410239000,12,410239,290074,1377,18,True,True,True
410249000,12,410249,294617,1377,18,True,True,True
410259000,12,410259,299160,1377,18,True,True,True
410269000,12,410269,303703,1377,18,True,True,True
410279000,11,410279,308245,1377,18,True,True,True
410289000,11,410289,312787,1377,18,True,True,True
410299000,11,410299,317328,1377,18,True,True,True
410309000,11,410309,321869,1377,18,True,True,True
410319000,11,410319,326410,1377,18,True,True,True
410329000,11,410329,330952,1377,18,True,True,True
410339000,11,410339,335493,1377,18,True,True,True
410349000,11,410349,340035,1377,18,True,True,True
410359000,11,410359,344576,1377,18,True,True,True
410369000,11,410369,349116,1377,18,True,True,True
410379000,11,410379,353655,1377,18,True,True,True
410389000,11,410389,358195,1377,18,True,True,True
410399000,11,410399,362734,1377,18,True,True,True
410409000,11,410409,367274,1377,18,True,True,True
410419000,12,410419,371814,1377,18,True,True,True
410429000,12,410429,376353,1377,18,True,True,True
410439000,12,410439,380894,1377,18,True,True,True
410449000,12,410449,385434,1377,18,True,True,True
410459000,13,410459,389973,1377,18,True,True,True
410469000,13,410469,394512,1377,18,True,True,True
410479000,13,410479,399052,1377,18,True,True,True
410489000,13,410489,403592,1377,18,True,True,True
410499000,14,410499,408131,1377,18,True,True,True
410509000,14,410509,412669,1377,18,True,True,True
410519000,14,410519,417208,1377,18,True,True,True
410529000,14,410529,421746,1377,18,True,True,True
410539000,14,410539,426284,1377,18,True,True,True
410549000,14,410549,430822,1377,18,True,True,True
410559000,14,410559,435357,1377,18,True,True,True
410569000,14,410569,439894,1377,18,True,True,True
410579000,13,410579,444430,1377,18,True,True,True
410589000,12,410589,448967,1377,18,True,True,True
410599000,12,410599,453504,1377,18,True,True,True
410609000,11,410609,458041,1377,18,True,True,True
410619000,11,410619,462576,1377,18,True,True,True
410629000,11,410629,467113,1377,18,True,True,True
410639000,11,410639,471649,1377,18,True,True,True
410649000,11,410649,476186,1377,18,True,True,True
410659000,11,410659,480722,1377,18,True,True,True
410669000,11,410669,485259,1377,18,True,True,True
410679000,11,410679,489795,1377,18,True,True,True
410689000,11,410689,494330,1377,18,True,True,True
410699000,11,410699,498867,1377,18,True,True,True
410709000,12,410709,-496599,1377,18,True,True,True
410719000,12,410719,-492065,1377,18,True,True,True
410729000,12,410729,-487532,1377,18,True,True,True
410739000,12,410739,-482999,1377,18,True,True,True
410749000,12,410749,-478466,1377,18,True,True,True
410759000,12,410759,-473933,1377,18,True,True,True
410769000,11,410769,-469402,1377,18,True,True,True
410779000,11,410779,-464869,1377,18,True,True,True
410789000,11,410789,-460335,1377,18,True,True,True
410799000,11,410799,-455802,1377,18,True,True,True
410809000,11,410809,-451270,1377,18,True,True,True
410819000,11,410819,-446739,1377,18,True,True,True
410829000,11,410829,-442209,1377,18,True,True,True
410839000,11,410839,-437680,1377,18,True,True,True
410849000,11,410849,-433150,1377,18,True,True,True
410859000,11,410859,-428621,1377,18,True,True,True
410869000,11,410869,-424093,1377,18,True,True,True
410879000,11,410879,-419564,1377,18,True,True,True
410889000,11,410889,-415037,1377,18,True,True,True
410899000,11,410899,-410509,1377,18,True,True,True
410909000,11,410909,-405981,1377,18,True,True,True
410919000,11,410919,-401453,1377,18,True,True,True
410929000,11,410929,-396926,1377,18,True,True,True
410939000,11,410939,-392399,1377,18,True,True,True
410949000,11,410949,-387874,1377,18,True,True,True
410959000,11,410959,-383348,1377,18,True,True,True
410969000,11,410969,-378821,1377,18,True,True,True
410979000,11,410979,-374296,1377,18,True,True,True
410989000,11,410989,-369771,1377,18,True,True,True
410999000,11,410999,-365245,1377,18,True,True,True
411009000,11,411009,-360719,1377,18,True,True,True
411019000,11,411019,-356192,1377,18,True,True,True
411029000,11,411029,-351666,1377,18,True,True,True
411039000,11,411039,-347142,1377,18,True,True,True
411049000,11,411049,-342618,1377,18,True,True,True
411059000,11,411059,-338095,1377,18,True,True,True
411069000,11,411069,-333572,1377,18,True,True,True
411079000,11,411079,-329049,1377,18,True,True,True
411089000,11,411089,-324525,1377,18,True,True,True
411099000,10,411099,-320002,1377,18,True,True,True
411109000,10,411109,-315481,1377,18,True,True,True
411119000,10,411119,-310959,1377,18,True,True,True
411129000,10,411129,-306438,1377,18,True,True,True
411139000,10,411139,-301916,1377,18,True,True,True
411149000,10,411149,-297395,1377,18,True,True,True
411159000,9,411159,-292874,1377,18,True,True,True
411169000,9,411169,-288353,1377,18,True,True,True
411179000,10,411179,-283832,1377,18,True,True,True
411189000,10,411189,-279312,1377,18,True,True,True
411199000,10,411199,-274791,1377,18,True,True,True
411209000,10,411209,-270270,1377,18,True,True,True
411219000,10,411219,-265749,1377,18,True,True,True
411229000,10,411229,-261229,1377,18,True,True,True
411239000,10,411239,-256708,1377,18,True,True,True
411249000,10,411249,-252186,1377,18,True,True,True
411259000,10,411259,-247665,1377,18,True,True,True
411269000,10,411269,-243144,1377,18,True,True,True
411279000,10,411279,-238624,1377,18,True,True,True
411289000,10,411289,-234105,1377,18,True,True,True
411299000,10,411299,-229585,1377,18,True,True,True
411309000,10,411309,-225066,1377,18,True,True,True
411319000,10,411319,-220549,1377,18,True,True,True
411329000,10,411329,-216032,1377,18,True,True,True
411339000,10,411339,-211516,1377,18,True,True,True
411349000,10,411349,-206998,1377,18,True,True,True
411359000,11,411359,-202482,1377,18,True,True,True
411369000,11,411369,-197966,1377,18,True,True,True
411379000,11,411379,-193449,1377,18,True,True,True
411389000,11,411389,-188933,1377,18,True,True,True
411399000,11,411399,-184418,1377,18,True,True,True
411409000,11,411409,-179903,1377,18,True,True,True
411419000,11,411419,-175388,1377,18,True,True,True
411429000,11,411429,-170872,1377,18,True,True,True
411439000,11,411439,-166357,1377,18,True,True,True
411449000,12,411449,-161842,1377,18,True,True,True
411459000,12,411459,-157327,1377,18,True,True,True
411469000,12,411469,-152813,1377,18,True,True,True
411479000,12,411479,-148299,1377,18,True,True,True
411489000,12,411489,-143785,1377,18,True,True,True
411499000,12,411499,-139271,1377,18,True,True,True
411509000,12,411509,-134758,1377,18,True,True,True
411519000,12,411519,-130245,1377,18,True,True,True
411529000,12,411529,-125733,1377,18,True,True,True
411539000,12,411539,-121221,1377,18,True,True,True
411549000,12,411549,-116706,1377,18,True,True,True
411559000,12,411559,-112192,1377,18,True,True,True
411569000,11,411569,-107680,1377,18,True,True,True
411579000,11,411579,-103167,1377,18,True,True,True
411589000,11,411589,-98654,1377,18,True,True,True
411599000,11,411599,-94142,1377,18,True,True,True
411609000,11,411609,-89632,1377,18,True,True,True
411619000,11,411619,-85122,1377,18,True,True,True
411629000,11,411629,-80613,1377,18,True,True,True
411639000,11,411639,-76104,1377,18,True,True,True
411649000,11,411649,-71593,1377,18,True,True,True
411659000,11,411659,-67084,1377,18,True,True,True
411669000,11,411669,-62576,1377,18,True,True,True
411679000,11,411679,-58067,1377,18,True,True,True
411689000,11,411689,-53558,1377,18,True,True,True
411699000,11,411699,-49050,1377,18,True,True,True
411709000,11,411709,-44541,1377,18,True,True,True
411719000,11,411719,-40034,1377,18,True,True,True
411729000,11,411729,-35527,1377,18,True,True,True
411739000,11,411739,-31022,1377,18,True,True,True
411749000,11,411749,-26516,1377,18,True,True,True
411759000,11,411759,-22009,1377,18,True,True,True
411769000,11,411769,-17504,1377,18,True,True,True
411779000,11,411779,-12999,1377,18,True,True,True
411789000,11,411789,-8494,1377,18,True,True,True
411799000,11,411799,-3991,1377,18,True,True,True
411809000,11,411809,511,1377,18,True,True,True
411819000,11,411819,5014,1377,18,True,True,True
411829000,11,411829,9516,1377,18,True,True,True
411839000,11,411839,14019,1377,18,True,True,True
411849000,11,411849,18523,1377,18,True,True,True
411859000,11,411859,23026,1377,18,True,True,True
411869000,11,411869,27530,1377,18,True,True,True
411879000,11,411879,32033,1377,18,True,True,True
411889000,11,411889,36537,1377,18,True,True,True
411899000,11,411899,41042,1377,18,True,True,True
411909000,11,411909,45547,1377,18,True,True,True
411919000,10,411919,50052,1377,18,True,True,True
411929000,11,411929,54555,1377,18,True,True,True
411939000,11,411939,59055,1377,18,True,True,True
411949000,11,411949,63557,1377,18,True,True,True
411959000,11,411959,68061,1377,18,True,True,True
411969000,11,411969,72563,1377,18,True,True,True
411979000,11,411979,77064,1377,18,True,True,True
411989000,12,411989,81563,1377,18,True,True,True
411999000,12,411999,86060,1377,18,True,True,True
412009000,12,412009,90558,1377,18,True,True,True
412019000,12,412019,95057,1377,18,True,True,True
412029000,12,412029,99555,1377,18,True,True,True
412039000,12,412039,104052,1377,18,True,True,True
412049000,13,412049,108549,1377,18,True,True,True
412059000,13,412059,113045,1377,18,True,True,True
412069000,12,412069,117541,1377,18,True,True,True
412079000,12,412079,122035,1377,18,True,True,True
412089000,11,412089,126530,1377,18,True,True,True
412099000,11,412099,131024,1377,18,True,True,True
412109000,11,412109,135518,1377,18,True,True,True
412119000,10,412119,140013,1377,18,True,True,True
412129000,10,412129,144508,1377,18,True,True,True
412139000,9,412139,149002,1377,18,True,True,True
412149000,9,412149,153495,1377,18,True,True,True
412159000,9,412159,157989,1377,18,True,True,True
412169000,9,412169,162483,1377,18,True,True,True
412179000,10,412179,166978,1377,18,True,True,True
412189000,10,412189,171472,1377,18,True,True,True
412199000,10,412199,175967,1377,18,True,True,True
412209000,11,412209,180463,1377,18,True,True,True
412219000,11,412219,184957,1377,18,True,True,True
412229000,11,412229,189450,1377,18,True,True,True
412239000,11,412239,193942,1377,18,True,True,True
412249000,11,412249,198432,1377,18,True,True,True
412259000,11,412259,202922,1377,18,True,True,True
412269000,11,412269,207412,1377,18,True,True,True
412279000,11,412279,211902,1377,18,True,True,True
412289000,11,412289,216392,1377,18,True,True,True
412299000,10,412299,220881,1377,18,True,True,True
412309000,10,412309,225370,1377,18,True,True,True
412319000,10,412319,229859,1377,18,True,True,True
412329000,10,412329,234348,1377,18,True,True,True
412339000,10,412339,238838,1377,18,True,True,True
412349000,9,412349,243328,1377,18,True,True,True
412359000,8,412359,247817,1377,18,True,True,True
412369000,8,412369,252306,1377,18,True,True,True
412379000,8,412379,256795,1377,18,True,True,True
412389000,8,412389,261283,1377,18,True,True,True
412399000,8,412399,265772,1377,18,True,True,True
412409000,8,412409,270258,1377,18,True,True,True
412419000,9,412419,274745,1377,18,True,True,True
412429000,9,412429,279233,1377,18,True,True,True
412439000,9,412439,283720,1377,18,True,True,True
412449000,9,412449,288208,1377,18,True,True,True
412459000,10,412459,292696,1377,18,True,True,True
412469000,10,412469,297183,1377,18,True,True,True
412479000,10,412479,301670,1377,18,True,True,True
412489000,10,412489,306158,1377,18,True,True,True
412499000,10,412499,310645,1377,18,True,True,True
412509000,10,412509,315132,1377,18,True,True,True
412519000,10,412519,319621,1377,18,True,True,True
412529000,10,412529,324109,1377,18,True,True,True
412539000,10,412539,328597,1377,18,True,True,True
412549000,10,412549,333084,1377,18,True,True,True
412559000,10,412559,337571,1377,18,True,True,True
412569000,10,412569,342058,1377,18,True,True,True
412579000,10,412579,346545,1377,18,True,True,True
412589000,10,412589,351032,1377,18,True,True,True
412599000,10,412599,355519,1377,18,True,True,True
412609000,10,412609,360005,1377,18,True,True,True
412619000,10,412619,364491,1377,18,True,True,True
412629000,10,412629,368978,1377,18,True,True,True
412639000,10,412639,373466,1377,18,True,True,True
412649000,10,412649,377953,1377,18,True,True,True
412659000,10,412659,382439,1377,18,True,True,True
412669000,10,412669,386925,1377,18,True,True,True
412679000,10,412679,391412,1377,18,True,True,True
412689000,10,412689,395899,1377,18,True,True,True
412699000,10,412699,400387,1377,18,True,True,True
412709000,10,412709,404874,1377,18,True,True,True
412719000,11,412719,409361,1377,18,True,True,True
412729000,11,412729,413848,1377,18,True,True,True
412739000,11,412739,418334,1377,18,True,True,True
412749000,11,412749,422821,1377,18,True,True,True
412759000,11,412759,427306,1377,18,True,True,True
412769000,11,412769,431793,1377,18,True,True,True
412779000,11,412779,436280,1377,18,True,True,True
412789000,11,412789,440766,1377,18,True,True,True
412799000,11,412799,445253,1377,18,True,True,True
412809000,11,412809,449739,1377,18,True,True,True
412819000,11,412819,454224,1377,18,True,True,True
412829000,11,412829,458708,1377,18,True,True,True
412839000,11,412839,463191,1377,18,True,True,True
412849000,11,412849,467675,1377,18,True,True,True
412859000,11,412859,472159,1377,18,True,True,True
412869000,11,412869,476642,1377,18,True,True,True
412879000,11,412879,481125,1377,18,True,True,True
412889000,11,412889,485608,1377,18,True,True,True
412899000,12,412899,490091,1377,18,True,True,True
412909000,12,412909,494576,1377,18,True,True,True
412919000,12,412919,499059,1377,18,True,True,True
412929000,12,412929,-496458,1377,18,True,True,True
412939000,12,412939,-491975,1377,18,True,True,True
412949000,12,412949,-487494,1377,18,True,True,True
412959000,12,412959,-483012,1377,18,True,True,True
412969000,12,412969,-478531,1377,18,True,True,True
412979000,12,412979,-474051,1377,18,True,True,True
412989000,12,412989,-469571,1377,18,True,True,True
412999000,12,412999,-465092,1377,18,True,True,True
413009000,12,413009,-460612,1377,18,True,True,True
413019000,12,413019,-456132,1377,18,True,True,True
413029000,13,413029,-451653,1377,18,True,True,True
413039000,12,413039,-447175,1377,18,True,True,True
413049000,12,413049,-442696,1377,18,True,True,True
413059000,12,413059,-438217,1377,18,True,True,True
413069000,12,413069,-433739,1377,18,True,True,True
413079000,12,413079,-429261,1377,18,True,True,True
413089000,12,413089,-424783,1377,18,True,True,True
413099000,12,413099,-420305,1377,18,True,True,True
413109000,12,413109,-415828,1377,18,True,True,True
413119000,12,413119,-411350,1377,18,True,True,True
413129000,12,413129,-406874,1377,18,True,True,True
413139000,12,413139,-402398,1377,18,True,True,True
413149000,12,413149,-397921,1377,18,True,True,True
413159000,12,413159,-393444,1377,18,True,True,True
413169000,12,413169,-388969,1377,18,True,True,True
413179000,12,413179,-384494,1377,18,True,True,True
413189000,12,413189,-380019,1377,18,True,True,True
413199000,12,413199,-375545,1377,18,True,True,True
413209000,12,413209,-371070,1377,18,True,True,True
413219000,12,413219,-366596,1377,18,True,True,True
413229000,12,413229,-362123,1377,18,True,True,True
413239000,12,413239,-357649,1377,18,True,True,True
413249000,13,413249,-353175,1377,18,True,True,True
413259000,13,413259,-348702,1377,18,True,True,True
413269000,13,413269,-344230,1377,18,True,True,True
413279000,13,413279,-339757,1377,18,True,True,True
413289000,14,413289,-335285,1377,18,True,True,True
413299000,14,413299,-330813,1377,18,True,True,True
413309000,14,413309,-326341,1377,18,True,True,True
413319000,14,413319,-321869,1377,18,True,True,True
413329000,14,413329,-317399,1377,18,True,True,True
413339000,14,413339,-312929,1377,18,True,True,True
413349000,14,413349,-308459,1377,18,True,True,True
413359000,14,413359,-303990,1377,18,True,True,True
413369000,13,413369,-299520,1377,18,True,True,True
413379000,13,413379,-295049,1377,18,True,True,True
413389000,13,413389,-290579,1377,18,True,True,True
413399000,13,413399,-286109,1377,18,True,True,True
413409000,13,413409,-281639,1377,18,True,True,True
413419000,13,413419,-277168,1377,18,True,True,True
413429000,13,413429,-272699,1377,18,True,True,True
413439000,13,413439,-268230,1377,18,True,True,True
413449000,13,413449,-263761,1377,18,True,True,True
413459000,13,413459,-259291,1377,18,True,True,True
413469000,13,413469,-254821,1377,18,True,True,True
413479000,13,413479,-250353,1377,18,True,True,True
413489000,13,413489,-245885,1377,18,True,True,True
413499000,12,413499,-241417,1377,18,True,True,True
413509000,12,413509,-236949,1377,18,True,True,True
413519000,12,413519,-232483,1377,18,True,True,True
413529000,12,413529,-228016,1377,18,True,True,True
413539000,12,413539,-223549,1377,18,True,True,True
413549000,12,413549,-219084,1377,18,True,True,True
413559000,12,413559,-214619,1377,18,True,True,True
413569000,12,413569,-210153,1377,18,True,True,True
413579000,12,413579,-205687,1377,18,True,True,True
413589000,12,413589,-201221,1377,18,True,True,True
413599000,12,413599,-196755,1377,18,True,True,True
413609000,12,413609,-192289,1377,18,True,True,True
413619000,12,413619,-187823,1377,18,True,True,True
413629000,12,413629,-183357,1377,18,True,True,True
413639000,11,413639,-178892,1377,18,True,True,True
413649000,11,413649,-174426,1377,18,True,True,True
413659000,11,413659,-169960,1377,18,True,True,True
413669000,11,413669,-165496,1377,18,True,True,True
413679000,11,413679,-161032,1377,18,True,True,True
413689000,11,413689,-156568,1377,18,True,True,True
413699000,11,413699,-152104,1377,18,True,True,True
413709000,11,413709,-147641,1377,18,True,True,True
413719000,11,413719,-143177,1377,18,True,True,True
413729000,11,413729,-138715,1377,18,True,True,True
413739000,11,413739,-134252,1377,18,True,True,True
413749000,11,413749,-129788,1377,18,True,True,True
413759000,11,413759,-125325,1377,18,True,True,True
413769000,11,413769,-120862,1377,18,True,True,True
413779000,12,413779,-116399,1377,18,True,True,True
413789000,12,413789,-111936,1377,18,True,True,True
413799000,12,413799,-107472,1377,18,True,True,True
413809000,12,413809,-103009,1377,18,True,True,True
413819000,12,413819,-98547,1377,18,True,True,True
413829000,12,413829,-94085,1377,18,True,True,True
413839000,12,413839,-89624,1377,18,True,True,True
413849000,12,413849,-85163,1377,18,True,True,True
413859000,12,413859,-80703,1377,18,True,True,True
413869000,12,413869,-76243,1377,18,True,True,True
413879000,12,413879,-71783,1377,18,True,True,True
413889000,12,413889,-67324,1377,18,True,True,True
413899000,12,413899,-62865,1377,18,True,True,True
413909000,12,413909,-58406,1377,18,True,True,True
413919000,13,413919,-53947,1377,18,True,True,True
413929000,13,413929,-49488,1377,18,True,True,True
413939000,13,413939,-45030,1377,18,True,True,True
413949000,13,413949,-40574,1377,18,True,True,True
413959000,13,413959,-36117,1377,18,True,True,True
413969000,14,413969,-31661,1377,18,True,True,True
413979000,14,413979,-27205,1377,18,True,True,True
413989000,14,413989,-22751,1377,18,True,True,True
413999000,14,413999,-18294,1377,18,True,True,True
414009000,14,414009,-13838,1377,18,True,True,True
414019000,14,414019,-9382,1377,18,True,True,True
414029000,13,414029,-4926,1377,18,True,True,True
414039000,13,414039,-469,1377,18,True,True,True
414049000,13,414049,3988,1377,18,True,True,True
414059000,13,414059,8444,1377,18,True,True,True
414069000,13,414069,12900,1377,18,True,True,True
414079000,13,414079,17357,1377,18,True,True,True
414089000,12,414089,21811,1377,18,True,True,True
414099000,12,414099,26266,1377,18,True,True,True
414109000,12,414109,30721,1377,18,True,True,True
414119000,12,414119,35173,1377,18,True,True,True
414129000,12,414129,39626,1377,18,True,True,True
414139000,12,414139,44079,1377,18,True,True,True
414149000,12,414149,48531,1377,18,True,True,True
414159000,12,414159,52983,1377,18,True,True,True
414169000,11,414169,57433,1377,18,True,True,True
414179000,11,414179,61883,1377,18,True,True,True
414189000,11,414189,66333,1377,18,True,True,True
414199000,11,414199,70783,1377,18,True,True,True
414209000,12,414209,75233,1377,18,True,True,True
414219000,12,414219,79684,1377,18,True,True,True
414229000,12,414229,84136,1377,18,True,True,True
414239000,12,414239,88588,1377,18,True,True,True
414249000,12,414249,93040,1377,18,True,True,True
414259000,12,414259,97491,1377,18,True,True,True
414269000,12,414269,101940,1377,18,True,True,True
414279000,12,414279,106389,1377,18,True,True,True
414289000,12,414289,110839,1377,18,True,True,True
414299000,12,414299,115289,1377,18,True,True,True
414309000,13,414309,119739,1377,18,True,True,True
414319000,13,414319,124189,1377,18,True,True,True
414329000,13,414329,128637,1377,18,True,True,True
414339000,13,414339,133084,1377,18,True,True,True
414349000,13,414349,137531,1377,18,True,True,True
414359000,13,414359,141979,1377,18,True,True,True
414369000,13,414369,146427,1377,18,True,True,True
414379000,13,414379,150874,1377,18,True,True,True
414389000,13,414389,155322,1377,18,True,True,True
414399000,13,414399,159770,1377,18,True,True,True
414409000,13,414409,164217,1377,18,True,True,True
414419000,13,414419,168665,1377,18,True,True,True
414429000,13,414429,173113,1377,18,True,True,True
414439000,13,414439,177560,1377,18,True,True,True
414449000,13,414449,182006,1377,18,True,True,True
414459000,13,414459,186451,1377,18,True,True,True
414469000,13,414469,190895,1377,18,True,True,True
414479000,13,414479,195340,1377,18,True,True,True
414489000,13,414489,199786,1377,18,True,True,True
414499000,13,414499,204231,1377,18,True,True,True
414509000,12,414509,208675,1377,18,True,True,True
414519000,12,414519,213118,1377,18,True,True,True
414529000,12,414529,217560,1377,18,True,True,True
414539000,12,414539,222003,1377,18,True,True,True
414549000,12,414549,226445,1377,18,True,True,True
414559000,11,414559,230886,1377,18,True,True,True
414569000,11,414569,235328,1377,18,True,True,True
414579000,11,414579,239769,1377,18,True,True,True
414589000,11,414589,244210,1377,18,True,True,True
414599000,11,414599,248652,1377,18,True,True,True
414609000,11,414609,253094,1377,18,True,True,True
414619000,11,414619,257534,1377,18,True,True,True
414629000,11,414629,261974,1377,18,True,True,True
414639000,11,414639,266414,1377,18,True,True,True
414649000,11,414649,270854,1377,18,True,True,True
414659000,11,414659,275294,1377,18,True,True,True
414669000,11,414669,279735,1377,18,True,True,True
414679000,11,414679,284174,1377,18,True,True,True
414689000,10,414689,288615,1377,18,True,True,True
414699000,10,414699,293055,1377,18,True,True,True
414709000,10,414709,297496,1377,18,True,True,True
414719000,10,414719,301938,1377,18,True,True,True
414729000,10,414729,306379,1377,18,True,True,True
414739000,10,414739,310819,1377,18,True,True,True
414749000,10,414749,315259,1377,18,True,True,True
414759000,10,414759,319699,1377,18,True,True,True
414769000,10,414769,324139,1377,18,True,True,True
414779000,10,414779,328577,1377,18,True,True,True
414789000,10,414789,333014,1377,18,True,True,True
414799000,10,414799,337450,1377,18,True,True,True
414809000,9,414809,341886,1377,18,True,True,True
414819000,9,414819,346323,1377,18,True,True,True
414829000,9,414829,350758,1377,18,True,True,True
414839000,9,414839,355193,1377,18,True,True,True
414849000,9,414849,359628,1377,18,True,True,True
414859000,9,414859,364062,1377,18,True,True,True
414869000,9,414869,368496,1377,18,True,True,True
414879000,9,414879,372931,1377,18,True,True,True
414889000,9,414889,377367,1377,18,True,True,True
414899000,9,414899,381800,1377,18,True,True,True
414909000,9,414909,386236,1377,18,True,True,True
414919000,9,414919,390672,1377,18,True,True,True
414929000,9,414929,395107,1377,18,True,True,True
414939000,10,414939,399542,1377,18,True,True,True
414949000,10,414949,403976,1377,18,True,True,True
414959000,10,414959,408411,1377,18,True,True,True
414969000,10,414969,412847,1377,18,True,True,True
414979000,10,414979,417282,1377,18,True,True,True
414989000,10,414989,421717,1377,18,True,True,True
414999000,10,414999,426153,1377,18,True,True,True
415009000,10,415009,430588,1377,18,True,True,True
415019000,10,415019,435023,1377,18,True,True,True
415029000,10,415029,439458,1377,18,True,True,True
415039000,10,415039,443894,1377,18,True,True,True
415049000,10,415049,448328,1377,18,True,True,True
415059000,10,415059,452760,1377,18,True,True,True
415069000,10,415069,457194,1377,18,True,True,True
415079000,10,415079,461626,1377,18,True,True,True
415089000,10,415089,466060,1377,18,True,True,True
415099000,10,415099,470494,1377,18,True,True,True
415109000,9,415109,474929,1377,18,True,True,True
415119000,9,415119,479363,1377,18,True,True,True
415129000,10,415129,483795,1377,18,True,True,True
415139000,10,415139,488228,1377,18,True,True,True
415149000,10,415149,492661,1377,18,True,True,True
415159000,10,415159,497093,1377,18,True,True,True
415169000,10,415169,-498476,1377,18,True,True,True
415179000,11,415179,-494044,1377,18,True,True,True
415189000,11,415189,-489612,1377,18,True,True,True
415199000,11,415199,-485181,1377,18,True,True,True
415209000,11,415209,-480749,1377,18,True,True,True
415219000,12,415219,-476318,1377,18,True,True,True
415229000,12,415229,-471888,1377,18,True,True,True
415239000,12,415239,-467459,1377,18,True,True,True
415249000,12,415249,-463032,1377,18,True,True,True
415259000,13,415259,-458604,1377,18,True,True,True
415269000,13,415269,-454176,1377,18,True,True,True
415279000,13,415279,-449750,1377,18,True,True,True
415289000,13,415289,-445324,1377,18,True,True,True
415299000,13,415299,-440897,1377,18,True,True,True
415309000,13,415309,-436472,1377,18,True,True,True
415319000,13,415319,-432047,1377,18,True,True,True
415329000,13,415329,-427622,1377,18,True,True,True
415339000,13,415339,-423199,1377,18,True,True,True
415349000,13,415349,-418776,1377,18,True,True,True
415359000,13,415359,-414354,1377,18,True,True,True
415369000,13,415369,-409933,1377,18,True,True,True
415379000,12,415379,-405512,1377,18,True,True,True
415389000,12,415389,-401091,1377,18,True,True,True
415399000,12,415399,-396670,1377,18,True,True,True
415409000,12,415409,-392251,1377,18,True,True,True
415419000,12,415419,-387831,1377,18,True,True,True
415429000,12,415429,-383412,1377,18,True,True,True
415439000,12,415439,-378993,1377,18,True,True,True
415449000,12,415449,-374574,1377,18,True,True,True
415459000,12,415459,-370154,1377,18,True,True,True
415469000,12,415469,-365738,1377,18,True,True,True
415479000,12,415479,-361321,1377,18,True,True,True
415489000,12,415489,-356904,1377,18,True,True,True
415499000,12,415499,-352488,1377,18,True,True,True
415509000,12,415509,-348072,1377,18,True,True,True
415519000,12,415519,-343656,1377,18,True,True,True
415529000,12,415529,-339240,1377,18,True,True,True
415539000,12,415539,-334824,1377,18,True,True,True
415549000,12,415549,-330407,1377,18,True,True,True
415559000,12,415559,-325991,1377,18,True,True,True
415569000,12,415569,-321575,1377,18,True,True,True
415579000,12,415579,-317160,1377,18,True,True,True
415589000,12,415589,-312746,1377,18,True,True,True
415599000,12,415599,-308333,1377,18,True,True,True
415609000,12,415609,-303920,1377,18,True,True,True
415619000,12,415619,-299504,1377,18,True,True,True
415629000,12,415629,-295089,1377,18,True,True,True
415639000,12,415639,-290674,1377,18,True,True,True
415649000,12,415649,-286258,1377,18,True,True,True
415659000,12,415659,-281841,1377,18,True,True,True
415669000,12,415669,-277425,1377,18,True,True,True
415679000,12,415679,-273010,1377,18,True,True,True
415689000,12,415689,-268594,1377,18,True,True,True
415699000,12,415699,-264179,1377,18,True,True,True
415709000,12,415709,-259764,1377,18,True,True,True
415719000,12,415719,-255350,1377,18,True,True,True
415729000,12,415729,-250936,1377,18,True,True,True
415739000,11,415739,-246521,1377,18,True,True,True
415749000,11,415749,-242107,1377,18,True,True,True
415759000,11,415759,-237693,1377,18,True,True,True
415769000,11,415769,-233280,1377,18,True,True,True
415779000,11,415779,-228867,1377,18,True,True,True
415789000,11,415789,-224453,1377,18,True,True,True
415799000,11,415799,-220039,1377,18,True,True,True
415809000,11,415809,-215627,1377,18,True,True,True
415819000,11,415819,-211213,1377,18,True,True,True
415829000,11,415829,-206800,1377,18,True,True,True
415839000,11,415839,-202387,1377,18,True,True,True
415849000,11,415849,-197974,1377,18,True,True,True
415859000,11,415859,-193560,1377,18,True,True,True
