iTOW,ecefX,ecefY,ecefZ,ecefXHp,ecefYHp,ecefZHp,invalidEcef,pAcc,ecefX_full_m,ecefY_full_m,ecefZ_full_m,timestamp_utc
239372000,86378040,-550316573,309595924,-6,-48,-7,False,102283,863780.3994,-5503165.734800001,3095959.2393,
239377000,86378053,-550316556,309595900,-8,-39,40,False,101988,863780.5292,-5503165.5638999995,3095959.004,
239382000,86378058,-550316552,309595887,16,-3,17,False,101686,863780.5815999999,-5503165.5203,3095958.8717,
239387000,86378056,-550316556,309595880,-46,32,0,False,101298,863780.5554000001,-5503165.556799999,3095958.8,
239392000,86378049,-550316566,309595879,0,41,-9,False,100766,863780.49,-5503165.655900001,3095958.7891,
239397000,86378044,-550316574,309595874,-34,-28,28,False,99919,863780.4365999999,-5503165.7428,3095958.7428,
239402000,86378039,-550316583,309595877,-33,-42,36,False,99038,863780.3867,-5503165.8342,3095958.7736,
239407000,86378038,-550316591,309595873,-20,27,4,False,98204,863780.378,-5503165.9073,3095958.7304,
239412000,86378031,-550316604,309595880,32,-9,-36,False,97379,863780.3132000001,-5503166.0409,3095958.7964,
239417000,86378027,-550316618,309595880,33,2,47,False,96526,863780.2733,-5503166.1798,3095958.8046999997,
239422000,86378029,-550316627,309595875,15,-27,26,False,95742,863780.2915,-5503166.2727,3095958.7526,
239427000,86378023,-550316641,309595879,-12,-46,31,False,94905,863780.2287999999,-5503166.4146,3095958.7931,
239432000,86378012,-550316664,309595888,46,20,-45,False,93921,863780.1246,-5503166.637999999,3095958.8755,
239437000,86378005,-550316684,309595894,-15,23,27,False,92952,863780.0485,-5503166.8377,3095958.9427,
239442000,86377998,-550316699,309595895,-11,39,11,False,92104,863779.9789,-5503166.9861,3095958.9511,
239447000,86377990,-550316710,309595895,36,-9,-28,False,91307,863779.9036000001,-5503167.1009,3095958.9472000003,
239452000,86377983,-550316724,309595890,9,22,10,False,90459,863779.8309,-5503167.2378,3095958.901,
239457000,86377979,-550316734,309595885,16,9,-41,False,89672,863779.7916,-5503167.3390999995,3095958.8459,
239462000,86377976,-550316739,309595881,-5,-39,-7,False,89061,863779.7595,-5503167.3939,3095958.8093,
239467000,86377973,-550316746,309595880,3,18,-37,False,88654,863779.7302999999,-5503167.4582,3095958.7963,
239472000,86377971,-550316756,309595877,-26,6,-11,False,88428,863779.7074,-5503167.5594,3095958.7689,
239477000,86377970,-550316764,309595871,-31,45,-39,False,88163,863779.6969,-5503167.6355,3095958.7061,
239482000,86377965,-550316770,309595870,16,-31,5,False,87930,863779.6516,-5503167.7031000005,3095958.7005000003,
239487000,86377960,-550316772,309595873,-33,-48,25,False,87828,863779.5967,-5503167.7248,3095958.7325,
239492000,86377957,-550316778,309595867,-26,11,-24,False,87706,863779.5673999999,-5503167.7789,3095958.6676,
239497000,86377953,-550316781,309595860,21,-10,32,False,87387,863779.5321000001,-5503167.811,3095958.6032000002,
239502000,86377951,-550316784,309595856,-27,36,-30,False,87227,863779.5073,-5503167.836399999,3095958.557,
239507000,86377951,-550316782,309595852,20,-29,-46,False,87261,863779.512,-5503167.8229,3095958.5154,
239512000,86377953,-550316779,309595842,4,-44,-45,False,87258,863779.5304,-5503167.7944,3095958.4155,
239517000,86377958,-550316776,309595834,5,37,-48,False,87215,863779.5804999999,-5503167.7563,3095958.3351999996,
239522000,86377963,-550316775,309595824,-17,-6,22,False,87045,863779.6283,-5503167.7506,3095958.2422,
239527000,86377971,-550316773,309595815,36,26,-38,False,86840,863779.7136,-5503167.7274,3095958.1462,
239532000,86377975,-550316777,309595818,-15,-21,-39,False,86605,863779.7485,-5503167.7721,3095958.1761000003,
239537000,86377981,-550316777,309595818,-22,-37,-45,False,86696,863779.8078000001,-5503167.7737,3095958.1755000004,
239542000,86377985,-550316778,309595820,-25,34,-22,False,86887,863779.8475,-5503167.7766,3095958.1978,
239547000,86377991,-550316774,309595821,18,27,-3,False,87093,863779.9118,-5503167.7373,3095958.2097,
239552000,86377995,-550316771,309595826,-43,-19,-40,False,87165,863779.9456999999,-5503167.7118999995,3095958.2559999996,
239557000,86377993,-550316768,309595836,23,-19,-41,False,87181,863779.9323000001,-5503167.681899999,3095958.3559,
239562000,86377997,-550316760,309595830,-4,-7,46,False,87196,863779.9696,-5503167.600699999,3095958.3046,
239567000,86377996,-550316756,309595834,38,-1,-45,False,87338,863779.9637999999,-5503167.560099999,3095958.3355,
239572000,86378005,-550316730,309595819,-11,19,42,False,87598,863780.0489,-5503167.2981,3095958.1942,
239577000,86378009,-550316710,309595813,-27,-12,34,False,87773,863780.0873,-5503167.101199999,3095958.1333999997,
239582000,86378014,-550316692,309595803,-11,-25,-20,False,87874,863780.1389,-5503166.9225,3095958.028,
239587000,86378010,-550316678,309595814,-40,-39,24,False,87903,863780.096,-5503166.7839,3095958.1424000002,
239592000,86378005,-550316671,309595823,2,24,11,False,87772,863780.0502,-5503166.7076,3095958.2311,
239597000,86378002,-550316655,309595828,35,-46,45,False,87638,863780.0235,-5503166.554599999,3095958.2844999996,
239602000,86377999,-550316643,309595835,12,-29,21,False,87712,863779.9912,-5503166.432899999,3095958.3521000003,
239607000,86378000,-550316625,309595839,-36,45,-18,False,87732,863779.9964,-5503166.2455,3095958.3882,
239612000,86377997,-550316610,309595848,-11,6,46,False,87787,863779.9689,-5503166.0994,3095958.4846,
239617000,86378000,-550316595,309595855,-39,-43,35,False,88003,863779.9961,-5503165.9543,3095958.5535,
239622000,86377996,-550316591,309595870,40,29,17,False,87890,863779.9639999999,-5503165.9071,3095958.7017,
239627000,86377996,-550316585,309595880,19,21,37,False,87789,863779.9619,-5503165.8478999995,3095958.8036999996,
239632000,86377992,-550316589,309595892,9,6,-44,False,87714,863779.9209,-5503165.8894,3095958.9156,
239637000,86377991,-550316584,309595897,-13,40,-25,False,87855,863779.9087,-5503165.836,3095958.9675000003,
239642000,86377990,-550316584,309595903,-32,-50,-18,False,88323,863779.8968,-5503165.845,3095959.0281999996,
239647000,86377993,-550316578,309595898,3,21,-29,False,88729,863779.9303,-5503165.7779,3095958.9771,
239652000,86377999,-550316561,309595886,-28,27,36,False,89025,863779.9872,-5503165.6073,3095958.8636,
239657000,86378000,-550316549,309595879,-9,-25,15,False,89210,863779.9991,-5503165.492500001,3095958.7915,
239662000,86378002,-550316536,309595874,-1,-9,36,False,89434,863780.0199000001,-5503165.360900001,3095958.7436,
239667000,86378000,-550316526,309595879,-34,-36,13,False,89572,863779.9966,-5503165.2636,3095958.7913,
239672000,86377998,-550316511,309595881,22,-40,21,False,89729,863779.9822,-5503165.114,3095958.8121,
239677000,86377990,-550316507,309595890,-6,-27,36,False,89856,863779.8994,-5503165.0727,3095958.9036,
239682000,86377982,-550316502,309595900,-37,25,40,False,89981,863779.8163,-5503165.017499999,3095959.004,
239687000,86377983,-550316493,309595898,25,-39,-28,False,90140,863779.8324999999,-5503164.9339,3095958.9772,
239692000,86377981,-550316487,309595901,47,-48,-14,False,90048,863779.8147000001,-5503164.8748,3095959.0086,
239697000,86377987,-550316481,309595899,-50,7,17,False,89874,863779.865,-5503164.8093,3095958.9917,
239702000,86377994,-550316475,309595890,-27,25,21,False,89619,863779.9373,-5503164.7475,3095958.9021,
239707000,86377998,-550316474,309595884,-8,34,20,False,89433,863779.9792,-5503164.7366,3095958.8419999997,
239712000,86378009,-550316464,309595870,37,28,-9,False,89198,863780.0937,-5503164.6372,3095958.6991000003,
239717000,86378013,-550316469,309595872,-26,44,-5,False,88975,863780.1274,-5503164.6856,3095958.7195,
239722000,86378018,-550316470,309595868,36,38,-45,False,88991,863780.1836000001,-5503164.6962,3095958.6755000004,
239727000,86378027,-550316468,309595857,47,8,37,False,89042,863780.2747000001,-5503164.6792,3095958.5736999996,
239732000,86378032,-550316468,309595853,22,-6,-9,False,89137,863780.3221999999,-5503164.6806,3095958.5291,
239737000,86378039,-550316464,309595848,-31,24,-18,False,89347,863780.3869,-5503164.6376,3095958.4782,
239742000,86378039,-550316467,309595847,19,43,-3,False,89441,863780.3919,-5503164.6657,3095958.4697000002,
239747000,86378043,-550316467,309595843,-33,22,32,False,89550,863780.4267000001,-5503164.6678,3095958.4332000003,
239752000,86378051,-550316457,309595829,7,47,5,False,89704,863780.5107,-5503164.5653,3095958.2905,
239757000,86378055,-550316449,309595823,9,41,-26,False,89737,863780.5509,-5503164.485900001,3095958.2274,
239762000,86378057,-550316448,309595818,39,14,-37,False,89780,863780.5739,-5503164.4786,3095958.1763000004,
239767000,86378064,-550316438,309595810,-43,24,5,False,89877,863780.6357,-5503164.3776,3095958.1005,
239772000,86378062,-550316429,309595807,20,-3,0,False,89636,863780.622,-5503164.2903,3095958.07,
239777000,86378057,-550316426,309595810,-22,-44,-32,False,89271,863780.5678,-5503164.2644,3095958.0968,
239782000,86378051,-550316420,309595816,39,27,-11,False,88730,863780.5139,-5503164.1973,3095958.1589,
239787000,86378055,-550316409,309595809,-30,-48,-36,False,88041,863780.547,-5503164.0948,3095958.0864,
239792000,86378057,-550316401,309595799,-7,-43,37,False,87466,863780.5693,-5503164.0143,3095957.9937,
239797000,86378062,-550316391,309595788,-6,-19,41,False,87099,863780.6194,-5503163.9119,3095957.8841,
239802000,86378064,-550316390,309595782,-6,-24,39,False,87038,863780.6394,-5503163.9024,3095957.8238999997,
239807000,86378069,-550316388,309595773,45,2,40,False,87197,863780.6945,-5503163.8798,3095957.734,
239812000,86378082,-550316375,309595753,7,-43,47,False,87296,863780.8206999999,-5503163.7543,3095957.5346999997,
239817000,86378084,-550316379,309595752,22,-41,3,False,87499,863780.8422,-5503163.7941,3095957.5203,
239822000,86378091,-550316382,309595746,4,-8,-39,False,87662,863780.9104,-5503163.8208,3095957.4561,
239827000,86378098,-550316381,309595741,37,-37,1,False,87894,863780.9837,-5503163.8137,3095957.4101,
239832000,86378105,-550316385,309595738,-7,-24,-11,False,87960,863781.0493000001,-5503163.852399999,3095957.3789,
239837000,86378111,-550316392,309595737,-3,-47,-17,False,87387,863781.1097,-5503163.9247,3095957.3683,
239842000,86378115,-550316397,309595732,-34,41,7,False,86726,863781.1466,-5503163.9659,3095957.3207,
239847000,86378114,-550316400,309595732,32,41,-9,False,86119,863781.1432,-5503163.9959,3095957.3191,
239852000,86378116,-550316403,309595729,1,-19,10,False,85376,863781.1601,-5503164.0319,3095957.291,
239857000,86378117,-550316402,309595727,10,-14,-49,False,84671,863781.1710000001,-5503164.0214,3095957.2651,
239862000,86378120,-550316395,309595722,-33,22,40,False,84042,863781.1967,-5503163.9478,3095957.2240000004,
239867000,86378119,-550316395,309595724,2,-49,-23,False,83353,863781.1902,-5503163.9549,3095957.2377000004,
239872000,86378117,-550316404,309595733,-5,40,-29,False,82700,863781.1695000001,-5503164.036,3095957.3271,
239877000,86378120,-550316412,309595735,-36,23,-32,False,82191,863781.1963999999,-5503164.1177,3095957.3468,
239882000,86378125,-550316414,309595733,-17,36,-32,False,81667,863781.2483,-5503164.136399999,3095957.3268,
239887000,86378128,-550316422,309595730,-24,6,8,False,81176,863781.2776,-5503164.2194,3095957.3008,
239892000,86378133,-550316431,309595730,-1,-39,49,False,80778,863781.3299,-5503164.3138999995,3095957.3049,
239897000,86378136,-550316442,309595735,22,42,-17,False,80545,863781.3622,-5503164.4158,3095957.3483,
239902000,86378138,-550316455,309595740,-27,46,30,False,80305,863781.3773,-5503164.5454,3095957.403,
239907000,86378143,-550316463,309595741,-50,-4,-25,False,80121,863781.425,-5503164.6304,3095957.4075,
239912000,86378142,-550316475,309595746,26,27,-35,False,79969,863781.4226,-5503164.7473,3095957.4565,
239917000,86378144,-550316480,309595746,-28,30,32,False,79918,863781.4371999999,-5503164.797,3095957.4632,
239922000,86378143,-550316484,309595747,-36,29,21,False,79948,863781.4264,-5503164.8371,3095957.4721000004,
239927000,86378140,-550316488,309595749,23,34,-6,False,80134,863781.4023000001,-5503164.8766,3095957.4894000003,
239932000,86378140,-550316486,309595746,31,-17,-23,False,80338,863781.4031,-5503164.8617,3095957.4577,
239937000,86378138,-550316479,309595744,1,43,15,False,80459,863781.3801,-5503164.7857,3095957.4414999997,
239942000,86378131,-550316481,309595749,0,27,26,False,80673,863781.31,-5503164.8072999995,3095957.4926,
239947000,86378126,-550316480,309595752,27,-3,-41,False,80776,863781.2627,-5503164.8003,3095957.5159,
239952000,86378117,-550316483,309595759,9,13,44,False,80918,863781.1709,-5503164.8287,3095957.5944,
239957000,86378114,-550316482,309595757,49,-15,-48,False,80810,863781.1449000001,-5503164.821500001,3095957.5651999996,
239962000,86378115,-550316478,309595749,-23,-18,6,False,80725,863781.1477,-5503164.7818,3095957.4906,
239967000,86378122,-550316465,309595733,45,2,-46,False,80679,863781.2245,-5503164.649800001,3095957.3254,
239972000,86378125,-550316456,309595725,2,42,40,False,80843,863781.2502,-5503164.555799999,3095957.254,
239977000,86378134,-550316439,309595705,49,-30,-19,False,81339,863781.3449,-5503164.392999999,3095957.0481,
239982000,86378133,-550316432,309595698,-38,35,40,False,81599,863781.3262,-5503164.316500001,3095956.984,
239987000,86378136,-550316424,309595686,-38,25,-33,False,81579,863781.3562,-5503164.2375,3095956.8567,
239992000,86378140,-550316411,309595672,-33,29,-33,False,81534,863781.3967,-5503164.107100001,3095956.7167,
239997000,86378136,-550316407,309595674,44,22,25,False,81702,863781.3644,-5503164.0678,3095956.7425,
240002000,86378136,-550316410,309595676,-21,5,46,False,81997,863781.3579,-5503164.0995,3095956.7646,
240007000,86378135,-550316409,309595673,23,14,17,False,82311,863781.3523,-5503164.088599999,3095956.7317,
240012000,86378131,-550316415,309595681,-22,21,-14,False,82312,863781.3078000001,-5503164.1479,3095956.8086,
240017000,86378118,-550316422,309595702,-17,-26,36,False,82003,863781.1783,-5503164.2226,3095957.0236,
240022000,86378106,-550316432,309595721,10,32,-49,False,81593,863781.0610000001,-5503164.3168,3095957.2051,
240027000,86378101,-550316428,309595731,46,17,-30,False,81138,863781.0146,-5503164.2783,3095957.307,
240032000,86378101,-550316414,309595741,10,-13,13,False,80636,863781.011,-5503164.141299999,3095957.4113000003,
240037000,86378103,-550316400,309595747,28,42,46,False,80362,863781.0328,-5503163.9958,3095957.4746000003,
240042000,86378105,-550316383,309595755,-20,-25,38,False,79898,863781.0480000001,-5503163.8325000005,3095957.5538,
240047000,86378109,-550316375,309595760,24,-12,40,False,79560,863781.0924,-5503163.7512,3095957.6040000003,
240052000,86378113,-550316370,309595763,23,-32,27,False,79326,863781.1323,-5503163.7032,3095957.6327,
240057000,86378117,-550316361,309595769,34,-15,-47,False,79083,863781.1734000001,-5503163.611500001,3095957.6853,
240062000,86378125,-550316351,309595763,27,-32,18,False,78688,863781.2527,-5503163.5132,3095957.6318,
240067000,86378127,-550316343,309595768,9,28,36,False,78310,863781.2709,-5503163.4272,3095957.6836,
240072000,86378131,-550316338,309595769,-11,49,-20,False,78003,863781.3089000001,-5503163.3751,3095957.688,
240077000,86378129,-550316329,309595774,29,-34,16,False,77847,863781.2929,-5503163.2934,3095957.7416000003,
240082000,86378127,-550316325,309595780,40,-4,-17,False,77618,863781.274,-5503163.2504,3095957.7983,
240087000,86378124,-550316324,309595785,31,35,4,False,77322,863781.2431,-5503163.236500001,3095957.8504,
240092000,86378125,-550316324,309595787,-42,39,-33,False,76985,863781.2458,-5503163.2361,3095957.8667,
240097000,86378127,-550316321,309595781,-36,-12,49,False,76639,863781.2664,-5503163.2112,3095957.8149,
240102000,86378129,-550316318,309595775,-2,-45,-36,False,76306,863781.2898,-5503163.1844999995,3095957.7464,
240107000,86378128,-550316317,309595774,-11,30,14,False,75975,863781.2789,-5503163.167,3095957.7414,
240112000,86378126,-550316317,309595776,-32,38,-10,False,75741,863781.2568,-5503163.1662,3095957.7589999996,
240117000,86378125,-550316316,309595773,6,17,18,False,75541,863781.2506,-5503163.1583,3095957.7318,
240122000,86378122,-550316320,309595779,27,-47,18,False,75394,863781.2226999999,-5503163.204700001,3095957.7918000002,
240127000,86378121,-550316318,309595782,31,32,36,False,75145,863781.2130999999,-5503163.1768,3095957.8236,
240132000,86378124,-550316320,309595781,-17,-25,-22,False,74927,863781.2383,-5503163.202500001,3095957.8078,
240137000,86378126,-550316331,309595779,-20,-13,-43,False,74806,863781.258,-5503163.311299999,3095957.7857,
240142000,86378132,-550316336,309595771,-43,38,-27,False,74793,863781.3156999999,-5503163.3562,3095957.7073,
240147000,86378130,-550316335,309595771,-33,-5,20,False,74916,863781.2967000001,-5503163.3505,3095957.712,
240152000,86378126,-550316338,309595776,26,48,-18,False,75260,863781.2626,-5503163.3752,3095957.7581999996,
240157000,86378123,-550316335,309595781,7,-13,-14,False,75693,863781.2307,-5503163.351299999,3095957.8086,
240162000,86378123,-550316336,309595780,-15,-7,3,False,76149,863781.2285,-5503163.3607,3095957.8003,
240167000,86378119,-550316341,309595786,47,-21,8,False,76567,863781.1947,-5503163.4121,3095957.8608,
240172000,86378108,-550316348,309595802,38,17,-19,False,77007,863781.0837999999,-5503163.478300001,3095958.0181,
