timestamp_utc,iTOW,clkB,clkD,tAcc,fAcc
2025-10-02T13:42:57.000356+00:00,394995000,356308,162,8,598
2025-10-02T13:42:58.000356+00:00,394996000,356471,162,8,599
2025-10-02T13:42:59.000356+00:00,394997000,356633,162,8,598
2025-10-02T13:43:00.000356+00:00,394998000,356796,162,8,597
2025-10-02T13:43:01.000356+00:00,394999000,356959,162,8,588
2025-10-02T13:43:02.000357+00:00,395000000,357122,162,8,594
2025-10-02T13:43:03.000357+00:00,395001000,357284,162,8,650
2025-10-02T13:43:04.000357+00:00,395002000,357446,162,8,644
2025-10-02T13:43:05.000357+00:00,395003000,357608,162,8,647
2025-10-02T13:43:06.000357+00:00,395004000,357770,163,8,635
2025-10-02T13:43:07.000357+00:00,395005000,357933,162,8,631
2025-10-02T13:43:08.000358+00:00,395006000,358095,162,8,632
2025-10-02T13:43:09.000358+00:00,395007000,358258,162,8,645
2025-10-02T13:43:10.000358+00:00,395008000,358420,162,8,631
2025-10-02T13:43:11.000358+00:00,395009000,358583,162,8,628
2025-10-02T13:43:12.000358+00:00,395010000,358745,162,8,622
2025-10-02T13:43:13.000358+00:00,395011000,358908,162,8,581
2025-10-02T13:43:14.000359+00:00,395012000,359070,162,8,571
2025-10-02T13:43:15.000359+00:00,395013000,359233,162,8,568
2025-10-02T13:43:16.000359+00:00,395014000,359395,162,8,567
2025-10-02T13:43:17.000359+00:00,395015000,359558,162,8,570
2025-10-02T13:43:18.000359+00:00,395016000,359721,162,8,570
2025-10-02T13:43:19.000359+00:00,395017000,359883,162,8,572
2025-10-02T13:43:20.000360+00:00,395018000,360046,162,8,567
2025-10-02T13:43:21.000360+00:00,395019000,360209,162,8,570
2025-10-02T13:43:22.000360+00:00,395020000,360372,162,8,575
2025-10-02T13:43:23.000360+00:00,395021000,360534,162,8,573
2025-10-02T13:43:24.000360+00:00,395022000,360697,162,8,570
2025-10-02T13:43:25.000360+00:00,395023000,360860,162,8,569
2025-10-02T13:43:26.000361+00:00,395024000,361023,162,7,562
2025-10-02T13:43:27.000361+00:00,395025000,361185,162,7,587
2025-10-02T13:43:28.000361+00:00,395026000,361348,162,7,593
2025-10-02T13:43:29.000361+00:00,395027000,361510,162,7,596
2025-10-02T13:43:30.000361+00:00,395028000,361673,162,7,594
2025-10-02T13:43:31.000361+00:00,395029000,361835,162,7,592
2025-10-02T13:43:32.000361+00:00,395030000,361998,162,7,601
2025-10-02T13:43:33.000362+00:00,395031000,362160,162,7,605
2025-10-02T13:43:34.000362+00:00,395032000,362323,162,7,604
2025-10-02T13:43:35.000362+00:00,395033000,362486,162,7,610
2025-10-02T13:43:36.000362+00:00,395034000,362649,162,7,612
2025-10-02T13:43:37.000362+00:00,395035000,362811,163,7,631
2025-10-02T13:43:38.000362+00:00,395036000,362974,162,7,629
2025-10-02T13:43:39.000363+00:00,395037000,363137,162,7,634
2025-10-02T13:43:40.000363+00:00,395038000,363299,162,7,634
2025-10-02T13:43:41.000363+00:00,395039000,363462,162,7,610
2025-10-02T13:43:42.000363+00:00,395040000,363624,162,7,609
2025-10-02T13:43:43.000363+00:00,395041000,363787,162,7,611
2025-10-02T13:43:44.000363+00:00,395042000,363949,162,7,612
2025-10-02T13:43:45.000364+00:00,395043000,364112,162,7,611
2025-10-02T13:43:46.000364+00:00,395044000,364274,162,7,611
2025-10-02T13:43:47.000364+00:00,395045000,364436,162,7,611
2025-10-02T13:43:48.000364+00:00,395046000,364599,162,7,610
